image_path,label
dataset\sad\sad_291.jpg,sad
dataset\neutral\neutral_365.jpg,neutral
dataset\sad\sad_292.jpg,sad
dataset\sad\sad_293.jpg,sad
dataset\sad\sad_294.jpg,sad
dataset\sad\sad_295.jpg,sad
dataset\sad\sad_296.jpg,sad
dataset\sad\sad_297.jpg,sad
dataset\sad\sad_298.jpg,sad
dataset\sad\sad_299.jpg,sad
dataset\sad\sad_300.jpg,sad
dataset\sad\sad_301.jpg,sad
dataset\sad\sad_302.jpg,sad
dataset\fear\fear_68.jpg,fear
dataset\sad\sad_303.jpg,sad
dataset\fear\fear_69.jpg,fear
dataset\sad\sad_304.jpg,sad
dataset\happy\happy_330.jpg,happy
dataset\sad\sad_305.jpg,sad
dataset\sad\sad_306.jpg,sad
dataset\sad\sad_307.jpg,sad
dataset\sad\sad_308.jpg,sad
dataset\sad\sad_309.jpg,sad
dataset\sad\sad_310.jpg,sad
dataset\sad\sad_311.jpg,sad
dataset\happy\happy_331.jpg,happy
dataset\sad\sad_312.jpg,sad
dataset\sad\sad_313.jpg,sad
dataset\sad\sad_314.jpg,sad
dataset\sad\sad_315.jpg,sad
dataset\sad\sad_316.jpg,sad
dataset\sad\sad_317.jpg,sad
dataset\sad\sad_318.jpg,sad
dataset\sad\sad_319.jpg,sad
dataset\sad\sad_320.jpg,sad
dataset\sad\sad_321.jpg,sad
dataset\sad\sad_322.jpg,sad
dataset\sad\sad_323.jpg,sad
dataset\sad\sad_324.jpg,sad
dataset\sad\sad_325.jpg,sad
dataset\sad\sad_326.jpg,sad
dataset\sad\sad_327.jpg,sad
dataset\sad\sad_328.jpg,sad
dataset\sad\sad_329.jpg,sad
dataset\sad\sad_330.jpg,sad
dataset\sad\sad_331.jpg,sad
dataset\sad\sad_332.jpg,sad
dataset\sad\sad_333.jpg,sad
dataset\sad\sad_334.jpg,sad
dataset\sad\sad_335.jpg,sad
dataset\sad\sad_336.jpg,sad
dataset\sad\sad_337.jpg,sad
dataset\sad\sad_338.jpg,sad
dataset\sad\sad_339.jpg,sad
dataset\sad\sad_340.jpg,sad
dataset\sad\sad_341.jpg,sad
dataset\sad\sad_342.jpg,sad
dataset\sad\sad_343.jpg,sad
dataset\sad\sad_344.jpg,sad
dataset\sad\sad_345.jpg,sad
dataset\sad\sad_346.jpg,sad
dataset\sad\sad_347.jpg,sad
dataset\sad\sad_348.jpg,sad
dataset\sad\sad_349.jpg,sad
dataset\sad\sad_350.jpg,sad
dataset\sad\sad_351.jpg,sad
dataset\sad\sad_352.jpg,sad
dataset\sad\sad_353.jpg,sad
dataset\sad\sad_354.jpg,sad
dataset\sad\sad_355.jpg,sad
dataset\sad\sad_356.jpg,sad
dataset\neutral\neutral_366.jpg,neutral
dataset\neutral\neutral_367.jpg,neutral
dataset\sad\sad_357.jpg,sad
dataset\sad\sad_358.jpg,sad
dataset\surprise\surprise_3.jpg,surprise
dataset\sad\sad_359.jpg,sad
dataset\sad\sad_360.jpg,sad
dataset\sad\sad_361.jpg,sad
dataset\sad\sad_362.jpg,sad
dataset\happy\happy_332.jpg,happy
dataset\neutral\neutral_368.jpg,neutral
dataset\happy\happy_333.jpg,happy
dataset\neutral\neutral_369.jpg,neutral
dataset\neutral\neutral_370.jpg,neutral
dataset\happy\happy_334.jpg,happy
dataset\happy\happy_335.jpg,happy
dataset\happy\happy_336.jpg,happy
dataset\fear\fear_70.jpg,fear
dataset\happy\happy_337.jpg,happy
dataset\happy\happy_338.jpg,happy
dataset\happy\happy_339.jpg,happy
dataset\happy\happy_340.jpg,happy
dataset\happy\happy_341.jpg,happy
dataset\happy\happy_342.jpg,happy
dataset\happy\happy_343.jpg,happy
dataset\happy\happy_344.jpg,happy
dataset\happy\happy_345.jpg,happy
dataset\happy\happy_346.jpg,happy
dataset\happy\happy_347.jpg,happy
dataset\happy\happy_348.jpg,happy
dataset\neutral\neutral_371.jpg,neutral
dataset\neutral\neutral_372.jpg,neutral
dataset\neutral\neutral_373.jpg,neutral
dataset\neutral\neutral_374.jpg,neutral
dataset\happy\happy_349.jpg,happy
dataset\happy\happy_350.jpg,happy
dataset\fear\fear_71.jpg,fear
dataset\happy\happy_351.jpg,happy
dataset\fear\fear_72.jpg,fear
dataset\happy\happy_352.jpg,happy
dataset\happy\happy_353.jpg,happy
dataset\happy\happy_354.jpg,happy
dataset\happy\happy_355.jpg,happy
dataset\happy\happy_356.jpg,happy
dataset\happy\happy_357.jpg,happy
dataset\happy\happy_358.jpg,happy
dataset\happy\happy_359.jpg,happy
dataset\happy\happy_360.jpg,happy
dataset\happy\happy_361.jpg,happy
dataset\happy\happy_362.jpg,happy
dataset\happy\happy_363.jpg,happy
dataset\neutral\neutral_375.jpg,neutral
dataset\happy\happy_364.jpg,happy
dataset\happy\happy_365.jpg,happy
dataset\happy\happy_366.jpg,happy
dataset\happy\happy_367.jpg,happy
dataset\happy\happy_368.jpg,happy
dataset\happy\happy_369.jpg,happy
dataset\happy\happy_370.jpg,happy
dataset\happy\happy_371.jpg,happy
dataset\neutral\neutral_376.jpg,neutral
dataset\neutral\neutral_377.jpg,neutral
dataset\neutral\neutral_378.jpg,neutral
dataset\happy\happy_372.jpg,happy
dataset\neutral\neutral_379.jpg,neutral
dataset\happy\happy_373.jpg,happy
dataset\happy\happy_374.jpg,happy
dataset\happy\happy_375.jpg,happy
dataset\happy\happy_376.jpg,happy
dataset\happy\happy_377.jpg,happy
dataset\happy\happy_378.jpg,happy
dataset\happy\happy_379.jpg,happy
dataset\happy\happy_380.jpg,happy
dataset\happy\happy_381.jpg,happy
dataset\happy\happy_382.jpg,happy
dataset\happy\happy_383.jpg,happy
dataset\happy\happy_384.jpg,happy
dataset\happy\happy_385.jpg,happy
dataset\sad\sad_363.jpg,sad
dataset\happy\happy_386.jpg,happy
dataset\happy\happy_387.jpg,happy
dataset\sad\sad_364.jpg,sad
dataset\happy\happy_388.jpg,happy
dataset\happy\happy_389.jpg,happy
dataset\sad\sad_365.jpg,sad
dataset\sad\sad_366.jpg,sad
dataset\happy\happy_390.jpg,happy
dataset\happy\happy_391.jpg,happy
dataset\happy\happy_392.jpg,happy
dataset\happy\happy_393.jpg,happy
dataset\happy\happy_394.jpg,happy
dataset\happy\happy_395.jpg,happy
dataset\happy\happy_396.jpg,happy
dataset\happy\happy_397.jpg,happy
dataset\happy\happy_398.jpg,happy
dataset\happy\happy_399.jpg,happy
dataset\happy\happy_400.jpg,happy
dataset\fear\fear_73.jpg,fear
dataset\happy\happy_401.jpg,happy
dataset\happy\happy_402.jpg,happy
dataset\happy\happy_403.jpg,happy
dataset\happy\happy_404.jpg,happy
dataset\happy\happy_405.jpg,happy
dataset\happy\happy_406.jpg,happy
dataset\happy\happy_407.jpg,happy
dataset\happy\happy_408.jpg,happy
dataset\happy\happy_409.jpg,happy
dataset\happy\happy_410.jpg,happy
dataset\happy\happy_411.jpg,happy
dataset\happy\happy_412.jpg,happy
dataset\happy\happy_413.jpg,happy
dataset\sad\sad_367.jpg,sad
dataset\neutral\neutral_380.jpg,neutral
dataset\happy\happy_414.jpg,happy
dataset\happy\happy_415.jpg,happy
dataset\happy\happy_416.jpg,happy
dataset\neutral\neutral_381.jpg,neutral
dataset\happy\happy_417.jpg,happy
dataset\neutral\neutral_382.jpg,neutral
dataset\happy\happy_418.jpg,happy
dataset\sad\sad_368.jpg,sad
dataset\happy\happy_419.jpg,happy
dataset\happy\happy_420.jpg,happy
dataset\neutral\neutral_383.jpg,neutral
dataset\happy\happy_421.jpg,happy
dataset\sad\sad_369.jpg,sad
dataset\happy\happy_422.jpg,happy
dataset\neutral\neutral_384.jpg,neutral
dataset\happy\happy_423.jpg,happy
dataset\sad\sad_370.jpg,sad
dataset\happy\happy_424.jpg,happy
dataset\sad\sad_371.jpg,sad
dataset\happy\happy_425.jpg,happy
dataset\sad\sad_372.jpg,sad
dataset\happy\happy_426.jpg,happy
dataset\neutral\neutral_385.jpg,neutral
dataset\happy\happy_427.jpg,happy
dataset\happy\happy_428.jpg,happy
dataset\happy\happy_429.jpg,happy
dataset\neutral\neutral_386.jpg,neutral
dataset\happy\happy_430.jpg,happy
dataset\happy\happy_431.jpg,happy
dataset\happy\happy_432.jpg,happy
dataset\happy\happy_433.jpg,happy
dataset\happy\happy_434.jpg,happy
dataset\happy\happy_435.jpg,happy
dataset\happy\happy_436.jpg,happy
dataset\happy\happy_437.jpg,happy
dataset\neutral\neutral_387.jpg,neutral
dataset\happy\happy_438.jpg,happy
dataset\happy\happy_439.jpg,happy
dataset\neutral\neutral_388.jpg,neutral
dataset\neutral\neutral_389.jpg,neutral
dataset\fear\fear_74.jpg,fear
dataset\happy\happy_440.jpg,happy
dataset\fear\fear_75.jpg,fear
dataset\neutral\neutral_390.jpg,neutral
dataset\sad\sad_373.jpg,sad
dataset\fear\fear_76.jpg,fear
dataset\happy\happy_441.jpg,happy
dataset\neutral\neutral_391.jpg,neutral
dataset\neutral\neutral_392.jpg,neutral
dataset\happy\happy_442.jpg,happy
dataset\neutral\neutral_393.jpg,neutral
dataset\happy\happy_443.jpg,happy
dataset\sad\sad_374.jpg,sad
dataset\neutral\neutral_394.jpg,neutral
dataset\neutral\neutral_395.jpg,neutral
dataset\happy\happy_444.jpg,happy
dataset\neutral\neutral_396.jpg,neutral
dataset\neutral\neutral_397.jpg,neutral
dataset\happy\happy_445.jpg,happy
dataset\sad\sad_375.jpg,sad
dataset\happy\happy_446.jpg,happy
dataset\neutral\neutral_398.jpg,neutral
dataset\happy\happy_447.jpg,happy
dataset\happy\happy_448.jpg,happy
dataset\happy\happy_449.jpg,happy
dataset\fear\fear_77.jpg,fear
dataset\neutral\neutral_399.jpg,neutral
dataset\sad\sad_376.jpg,sad
dataset\neutral\neutral_400.jpg,neutral
dataset\fear\fear_78.jpg,fear
dataset\neutral\neutral_401.jpg,neutral
dataset\neutral\neutral_402.jpg,neutral
dataset\sad\sad_377.jpg,sad
dataset\happy\happy_450.jpg,happy
dataset\sad\sad_378.jpg,sad
dataset\sad\sad_379.jpg,sad
dataset\happy\happy_451.jpg,happy
dataset\neutral\neutral_403.jpg,neutral
dataset\happy\happy_452.jpg,happy
dataset\happy\happy_453.jpg,happy
dataset\happy\happy_454.jpg,happy
dataset\happy\happy_455.jpg,happy
dataset\happy\happy_456.jpg,happy
dataset\happy\happy_457.jpg,happy
dataset\fear\fear_79.jpg,fear
dataset\neutral\neutral_404.jpg,neutral
dataset\happy\happy_458.jpg,happy
dataset\happy\happy_459.jpg,happy
dataset\happy\happy_460.jpg,happy
dataset\happy\happy_461.jpg,happy
dataset\neutral\neutral_405.jpg,neutral
dataset\neutral\neutral_406.jpg,neutral
dataset\sad\sad_380.jpg,sad
dataset\neutral\neutral_407.jpg,neutral
dataset\happy\happy_462.jpg,happy
dataset\neutral\neutral_408.jpg,neutral
dataset\happy\happy_463.jpg,happy
dataset\neutral\neutral_409.jpg,neutral
dataset\happy\happy_464.jpg,happy
dataset\sad\sad_381.jpg,sad
dataset\neutral\neutral_410.jpg,neutral
dataset\happy\happy_465.jpg,happy
dataset\happy\happy_466.jpg,happy
dataset\neutral\neutral_411.jpg,neutral
dataset\happy\happy_467.jpg,happy
dataset\neutral\neutral_412.jpg,neutral
dataset\surprise\surprise_4.jpg,surprise
dataset\surprise\surprise_5.jpg,surprise
dataset\neutral\neutral_413.jpg,neutral
dataset\neutral\neutral_414.jpg,neutral
dataset\neutral\neutral_415.jpg,neutral
dataset\happy\happy_468.jpg,happy
dataset\neutral\neutral_416.jpg,neutral
dataset\neutral\neutral_417.jpg,neutral
dataset\happy\happy_469.jpg,happy
dataset\neutral\neutral_418.jpg,neutral
dataset\neutral\neutral_419.jpg,neutral
dataset\happy\happy_470.jpg,happy
dataset\neutral\neutral_420.jpg,neutral
dataset\happy\happy_471.jpg,happy
dataset\neutral\neutral_421.jpg,neutral
dataset\neutral\neutral_422.jpg,neutral
dataset\neutral\neutral_423.jpg,neutral
dataset\happy\happy_472.jpg,happy
dataset\neutral\neutral_424.jpg,neutral
dataset\happy\happy_473.jpg,happy
dataset\fear\fear_80.jpg,fear
dataset\neutral\neutral_425.jpg,neutral
dataset\happy\happy_474.jpg,happy
dataset\neutral\neutral_426.jpg,neutral
dataset\happy\happy_475.jpg,happy
dataset\fear\fear_81.jpg,fear
dataset\happy\happy_476.jpg,happy
dataset\neutral\neutral_427.jpg,neutral
dataset\sad\sad_382.jpg,sad
dataset\neutral\neutral_428.jpg,neutral
dataset\happy\happy_477.jpg,happy
dataset\happy\happy_478.jpg,happy
dataset\happy\happy_479.jpg,happy
dataset\fear\fear_82.jpg,fear
dataset\happy\happy_480.jpg,happy
dataset\happy\happy_481.jpg,happy
dataset\neutral\neutral_429.jpg,neutral
dataset\surprise\surprise_6.jpg,surprise
dataset\happy\happy_482.jpg,happy
dataset\happy\happy_483.jpg,happy
dataset\happy\happy_484.jpg,happy
dataset\fear\fear_83.jpg,fear
dataset\happy\happy_485.jpg,happy
dataset\neutral\neutral_430.jpg,neutral
dataset\sad\sad_383.jpg,sad
dataset\fear\fear_84.jpg,fear
dataset\sad\sad_384.jpg,sad
dataset\surprise\surprise_7.jpg,surprise
dataset\fear\fear_85.jpg,fear
dataset\neutral\neutral_431.jpg,neutral
dataset\angry\angry_22.jpg,angry
dataset\neutral\neutral_432.jpg,neutral
dataset\sad\sad_385.jpg,sad
dataset\neutral\neutral_433.jpg,neutral
dataset\angry\angry_23.jpg,angry
dataset\angry\angry_24.jpg,angry
dataset\sad\sad_386.jpg,sad
dataset\neutral\neutral_434.jpg,neutral
dataset\neutral\neutral_435.jpg,neutral
dataset\sad\sad_387.jpg,sad
dataset\angry\angry_25.jpg,angry
dataset\fear\fear_86.jpg,fear
dataset\neutral\neutral_436.jpg,neutral
dataset\sad\sad_388.jpg,sad
dataset\angry\angry_26.jpg,angry
dataset\sad\sad_389.jpg,sad
dataset\sad\sad_390.jpg,sad
dataset\neutral\neutral_437.jpg,neutral
dataset\neutral\neutral_438.jpg,neutral
dataset\neutral\neutral_439.jpg,neutral
dataset\angry\angry_27.jpg,angry
dataset\neutral\neutral_440.jpg,neutral
dataset\angry\angry_28.jpg,angry
dataset\neutral\neutral_441.jpg,neutral
dataset\angry\angry_29.jpg,angry
dataset\neutral\neutral_442.jpg,neutral
dataset\happy\happy_486.jpg,happy
dataset\neutral\neutral_443.jpg,neutral
dataset\happy\happy_487.jpg,happy
dataset\happy\happy_488.jpg,happy
dataset\happy\happy_489.jpg,happy
dataset\surprise\surprise_8.jpg,surprise
dataset\neutral\neutral_444.jpg,neutral
dataset\angry\angry_30.jpg,angry
dataset\neutral\neutral_445.jpg,neutral
dataset\neutral\neutral_446.jpg,neutral
dataset\neutral\neutral_447.jpg,neutral
dataset\happy\happy_490.jpg,happy
dataset\neutral\neutral_448.jpg,neutral
dataset\neutral\neutral_449.jpg,neutral
dataset\happy\happy_491.jpg,happy
dataset\neutral\neutral_450.jpg,neutral
dataset\neutral\neutral_451.jpg,neutral
dataset\happy\happy_492.jpg,happy
dataset\happy\happy_493.jpg,happy
dataset\happy\happy_494.jpg,happy
dataset\neutral\neutral_452.jpg,neutral
dataset\happy\happy_495.jpg,happy
dataset\happy\happy_496.jpg,happy
dataset\happy\happy_497.jpg,happy
dataset\happy\happy_498.jpg,happy
dataset\neutral\neutral_453.jpg,neutral
dataset\neutral\neutral_454.jpg,neutral
dataset\neutral\neutral_455.jpg,neutral
dataset\neutral\neutral_456.jpg,neutral
dataset\neutral\neutral_457.jpg,neutral
dataset\happy\happy_499.jpg,happy
dataset\neutral\neutral_458.jpg,neutral
dataset\neutral\neutral_459.jpg,neutral
dataset\neutral\neutral_460.jpg,neutral
dataset\neutral\neutral_461.jpg,neutral
dataset\neutral\neutral_462.jpg,neutral
dataset\neutral\neutral_463.jpg,neutral
dataset\neutral\neutral_464.jpg,neutral
dataset\neutral\neutral_465.jpg,neutral
dataset\neutral\neutral_466.jpg,neutral
dataset\neutral\neutral_467.jpg,neutral
dataset\fear\fear_87.jpg,fear
dataset\neutral\neutral_468.jpg,neutral
dataset\neutral\neutral_469.jpg,neutral
dataset\neutral\neutral_470.jpg,neutral
dataset\neutral\neutral_471.jpg,neutral
dataset\neutral\neutral_472.jpg,neutral
dataset\neutral\neutral_473.jpg,neutral
dataset\neutral\neutral_474.jpg,neutral
dataset\neutral\neutral_475.jpg,neutral
dataset\neutral\neutral_476.jpg,neutral
dataset\neutral\neutral_477.jpg,neutral
dataset\neutral\neutral_478.jpg,neutral
dataset\neutral\neutral_479.jpg,neutral
dataset\neutral\neutral_480.jpg,neutral
dataset\neutral\neutral_481.jpg,neutral
dataset\neutral\neutral_482.jpg,neutral
dataset\neutral\neutral_483.jpg,neutral
dataset\neutral\neutral_484.jpg,neutral
dataset\neutral\neutral_485.jpg,neutral
dataset\neutral\neutral_486.jpg,neutral
dataset\neutral\neutral_487.jpg,neutral
dataset\neutral\neutral_488.jpg,neutral
dataset\neutral\neutral_489.jpg,neutral
dataset\neutral\neutral_490.jpg,neutral
dataset\surprise\surprise_9.jpg,surprise
dataset\sad\sad_391.jpg,sad
dataset\neutral\neutral_491.jpg,neutral
dataset\neutral\neutral_492.jpg,neutral
dataset\neutral\neutral_493.jpg,neutral
dataset\sad\sad_392.jpg,sad
dataset\neutral\neutral_494.jpg,neutral
dataset\neutral\neutral_495.jpg,neutral
dataset\neutral\neutral_496.jpg,neutral
dataset\surprise\surprise_10.jpg,surprise
dataset\surprise\surprise_11.jpg,surprise
dataset\neutral\neutral_497.jpg,neutral
dataset\sad\sad_393.jpg,sad
dataset\neutral\neutral_498.jpg,neutral
dataset\neutral\neutral_499.jpg,neutral
dataset\fear\fear_88.jpg,fear
dataset\surprise\surprise_12.jpg,surprise
dataset\sad\sad_394.jpg,sad
dataset\surprise\surprise_13.jpg,surprise
dataset\fear\fear_89.jpg,fear
dataset\surprise\surprise_14.jpg,surprise
dataset\surprise\surprise_15.jpg,surprise
dataset\fear\fear_90.jpg,fear
dataset\fear\fear_91.jpg,fear
dataset\sad\sad_395.jpg,sad
dataset\fear\fear_92.jpg,fear
dataset\sad\sad_396.jpg,sad
dataset\sad\sad_397.jpg,sad
dataset\sad\sad_398.jpg,sad
dataset\angry\angry_31.jpg,angry
dataset\sad\sad_399.jpg,sad
dataset\sad\sad_400.jpg,sad
dataset\sad\sad_401.jpg,sad
dataset\sad\sad_402.jpg,sad
dataset\fear\fear_93.jpg,fear
dataset\sad\sad_403.jpg,sad
dataset\sad\sad_404.jpg,sad
dataset\fear\fear_94.jpg,fear
dataset\sad\sad_405.jpg,sad
dataset\sad\sad_406.jpg,sad
dataset\fear\fear_95.jpg,fear
dataset\sad\sad_407.jpg,sad
dataset\fear\fear_96.jpg,fear
dataset\fear\fear_97.jpg,fear
dataset\fear\fear_98.jpg,fear
dataset\sad\sad_408.jpg,sad
dataset\sad\sad_409.jpg,sad
dataset\sad\sad_410.jpg,sad
dataset\sad\sad_411.jpg,sad
dataset\sad\sad_412.jpg,sad
dataset\sad\sad_413.jpg,sad
dataset\sad\sad_414.jpg,sad
dataset\sad\sad_415.jpg,sad
dataset\sad\sad_416.jpg,sad
dataset\sad\sad_417.jpg,sad
dataset\sad\sad_418.jpg,sad
dataset\sad\sad_419.jpg,sad
dataset\sad\sad_420.jpg,sad
dataset\surprise\surprise_16.jpg,surprise
dataset\sad\sad_421.jpg,sad
dataset\sad\sad_422.jpg,sad
dataset\fear\fear_99.jpg,fear
dataset\sad\sad_423.jpg,sad
dataset\sad\sad_424.jpg,sad
dataset\angry\angry_32.jpg,angry
dataset\sad\sad_425.jpg,sad
dataset\fear\fear_100.jpg,fear
dataset\fear\fear_101.jpg,fear
dataset\sad\sad_426.jpg,sad
dataset\sad\sad_427.jpg,sad
dataset\sad\sad_428.jpg,sad
dataset\sad\sad_429.jpg,sad
dataset\sad\sad_430.jpg,sad
dataset\sad\sad_431.jpg,sad
dataset\fear\fear_102.jpg,fear
dataset\sad\sad_432.jpg,sad
dataset\sad\sad_433.jpg,sad
dataset\sad\sad_434.jpg,sad
dataset\sad\sad_435.jpg,sad
dataset\fear\fear_103.jpg,fear
dataset\fear\fear_104.jpg,fear
dataset\fear\fear_105.jpg,fear
dataset\sad\sad_436.jpg,sad
dataset\sad\sad_437.jpg,sad
dataset\sad\sad_438.jpg,sad
dataset\sad\sad_439.jpg,sad
dataset\sad\sad_440.jpg,sad
dataset\sad\sad_441.jpg,sad
dataset\sad\sad_442.jpg,sad
dataset\fear\fear_106.jpg,fear
dataset\sad\sad_443.jpg,sad
dataset\angry\angry_33.jpg,angry
dataset\sad\sad_444.jpg,sad
dataset\fear\fear_107.jpg,fear
dataset\sad\sad_445.jpg,sad
dataset\fear\fear_108.jpg,fear
dataset\fear\fear_109.jpg,fear
dataset\fear\fear_110.jpg,fear
dataset\sad\sad_446.jpg,sad
dataset\fear\fear_111.jpg,fear
dataset\fear\fear_112.jpg,fear
dataset\sad\sad_447.jpg,sad
dataset\sad\sad_448.jpg,sad
dataset\surprise\surprise_17.jpg,surprise
dataset\surprise\surprise_18.jpg,surprise
dataset\surprise\surprise_19.jpg,surprise
dataset\surprise\surprise_20.jpg,surprise
dataset\surprise\surprise_21.jpg,surprise
dataset\sad\sad_449.jpg,sad
dataset\surprise\surprise_22.jpg,surprise
dataset\sad\sad_450.jpg,sad
dataset\surprise\surprise_23.jpg,surprise
dataset\sad\sad_451.jpg,sad
dataset\fear\fear_113.jpg,fear
dataset\surprise\surprise_24.jpg,surprise
dataset\surprise\surprise_25.jpg,surprise
dataset\surprise\surprise_26.jpg,surprise
dataset\sad\sad_452.jpg,sad
dataset\sad\sad_453.jpg,sad
dataset\sad\sad_454.jpg,sad
dataset\sad\sad_455.jpg,sad
dataset\sad\sad_456.jpg,sad
dataset\sad\sad_457.jpg,sad
dataset\sad\sad_458.jpg,sad
dataset\angry\angry_34.jpg,angry
dataset\sad\sad_459.jpg,sad
dataset\fear\fear_114.jpg,fear
dataset\sad\sad_460.jpg,sad
dataset\sad\sad_461.jpg,sad
dataset\fear\fear_115.jpg,fear
dataset\sad\sad_462.jpg,sad
dataset\sad\sad_463.jpg,sad
dataset\sad\sad_464.jpg,sad
dataset\sad\sad_465.jpg,sad
dataset\fear\fear_116.jpg,fear
dataset\sad\sad_466.jpg,sad
dataset\sad\sad_467.jpg,sad
dataset\sad\sad_468.jpg,sad
dataset\sad\sad_469.jpg,sad
dataset\sad\sad_470.jpg,sad
dataset\fear\fear_117.jpg,fear
dataset\surprise\surprise_27.jpg,surprise
dataset\sad\sad_471.jpg,sad
dataset\fear\fear_118.jpg,fear
dataset\sad\sad_472.jpg,sad
dataset\sad\sad_473.jpg,sad
dataset\fear\fear_119.jpg,fear
dataset\fear\fear_120.jpg,fear
dataset\sad\sad_474.jpg,sad
dataset\sad\sad_475.jpg,sad
dataset\sad\sad_476.jpg,sad
dataset\sad\sad_477.jpg,sad
dataset\fear\fear_121.jpg,fear
dataset\sad\sad_478.jpg,sad
dataset\sad\sad_479.jpg,sad
dataset\fear\fear_122.jpg,fear
dataset\angry\angry_35.jpg,angry
dataset\sad\sad_480.jpg,sad
dataset\sad\sad_481.jpg,sad
dataset\fear\fear_123.jpg,fear
dataset\sad\sad_482.jpg,sad
dataset\sad\sad_483.jpg,sad
dataset\sad\sad_484.jpg,sad
dataset\sad\sad_485.jpg,sad
dataset\sad\sad_486.jpg,sad
dataset\sad\sad_487.jpg,sad
dataset\fear\fear_124.jpg,fear
dataset\sad\sad_488.jpg,sad
dataset\sad\sad_489.jpg,sad
